fecha,axn_impression,canal_1_impression,canal_caracol_impression,canal_rcn_impression,cinecanal_impression,citytv_impression,discovery_channel_impression,discovery_home_&_health_impression,espn_impression,food_network_impression,space_impression,star_channel_impression,tnt_impression,tnt_series_impression,teleantioquia_impression,telecafe_impression,telecaribe_impression,telepacifico_impression,warner_impression,axn_spend,canal_1_spend,canal_caracol_spend,canal_rcn_spend,cinecanal_spend,citytv_spend,discovery_channel_spend,discovery_home_&_health_spend,espn_spend,food_network_spend,space_spend,star_channel_spend,tnt_spend,tnt_series_spend,teleantioquia_spend,telecafe_spend,telecaribe_spend,telepacifico_spend,warner_spend,bing_impression,bing_spend,dv360_impression,dv360_spend,facebook_brand_impression,facebook_brand_spend,facebook_credito_impression,facebook_credito_spend,facebook_ecommerce_impression,facebook_ecommerce_spend,facebook_empresarios_impression,facebook_empresarios_spend,facebook_hogar_impression,facebook_hogar_spend,facebook_servicio_impression,facebook_servicio_spend,google_brand_impression,google_brand_spend,google_ecommerce_impression,google_ecommerce_spend,google_servicio_impression,google_servicio_spend,tiktok_impression,tiktok_spend,rrssfacebook_impression,rrssinstagram_impression,rrsstiktok_impression,rrssyoutube_impression,rrssfacebook_spend,rrssinstagram_spend,rrsstiktok_spend,rrssyoutube_spend,cantidad_cocinas,cantidad_lavadoras,cantidad_neveras,conversions,valor_cocinas,valor_lavadoras,valor_neveras,revenue_per_conversion,abba_cocina_unidades,abba_cocina_ventas,acros_lavadoras_unidades,acros_lavadoras_ventas,challenger_cocina_unidades,challenger_cocina_ventas,challenger_lavadoras_unidades,challenger_lavadoras_ventas,challenger_neveras_unidades,challenger_neveras_ventas,electrolux_lavadoras_unidades,electrolux_lavadoras_ventas,electrolux_neveras_unidades,electrolux_neveras_ventas,ge profile_neveras_unidades,ge profile_neveras_ventas,haceb_cocina_unidades,haceb_cocina_ventas,haceb_lavadoras_unidades,haceb_lavadoras_ventas,haceb_neveras_unidades,haceb_neveras_ventas,hisense_neveras_unidades,hisense_neveras_ventas,indurama_cocina_unidades,indurama_cocina_ventas,kitchenaid_cocina_unidades,kitchenaid_cocina_ventas,lg_lavadoras_unidades,lg_lavadoras_ventas,lg_neveras_unidades,lg_neveras_ventas,mabe_cocina_unidades,mabe_cocina_ventas,mabe_lavadoras_unidades,mabe_lavadoras_ventas,mabe_neveras_unidades,mabe_neveras_ventas,samsung_lavadoras_unidades,samsung_lavadoras_ventas,samsung_neveras_unidades,samsung_neveras_ventas,superior_cocina_unidades,superior_cocina_ventas,whirlpool_cocina_unidades,whirlpool_cocina_ventas,whirlpool_lavadoras_unidades,whirlpool_lavadoras_ventas,whirlpool_neveras_unidades,whirlpool_neveras_ventas,total_cocina_unidades,total_cocina_ventas,total_neveras_unidades,total_neveras_ventas,total_lavadoras_unidades,total_lavadoras_ventas,centrales_marca_compradas,challenger_marca_compradas,electrolux_marca_compradas,haceb_marca_compradas,icasa_marca_compradas,kalley_marca_compradas,lg_marca_compradas,mabe_marca_compradas,no recuerda_marca_compradas,samsung_marca_compradas,whirlpool_marca_compradas,centrales_marca_proximas_comprar,challenger_marca_proximas_comprar,electrolux_marca_proximas_comprar,haceb_marca_proximas_comprar,icasa_marca_proximas_comprar,kalley_marca_proximas_comprar,lg_marca_proximas_comprar,mabe_marca_proximas_comprar,samsung_marca_proximas_comprar,whirlpool_marca_proximas_comprar,centrales_marca_top_of_heart,challenger_marca_top_of_heart,electrolux_marca_top_of_heart,haceb_marca_top_of_heart,icasa_marca_top_of_heart,kalley_marca_top_of_heart,lg_marca_top_of_heart,mabe_marca_top_of_heart,samsung_marca_top_of_heart,whirlpool_marca_top_of_heart,centrales_recordacion_top_of_mind,challenger_recordacion_top_of_mind,electrolux_recordacion_top_of_mind,haceb_recordacion_top_of_mind,icasa_recordacion_top_of_mind,kalley_recordacion_top_of_mind,lg_recordacion_top_of_mind,mabe_recordacion_top_of_mind,no recuerda_recordacion_top_of_mind,samsung_recordacion_top_of_mind,whirlpool_recordacion_top_of_mind,promotores_btl,48_horas_de_dscto,aniversario_salas,calendario_eventos2_black_days,dcto_linea_premium,descuento_calentadores,descuento_conservacion_de_alimentos,descuento_conservacion_de_alimentos_y_cuidado_del_hogar,descuento_cuidado_del_hogar,especial_calentadores_y_aires,especial_empotre,especial_empotre_y_lavado,especial_empotre_y_refrigeracion,especial_empotre_y_calentadores,especial_refrigeracion_y_menores,especial_de_lavado,feria_de_saldos_y_np,hot_sales,calendario_eventos2_madrugon,marco_promocional_habitual,calendario_eventos2_mega_outlet,por_ser_hogar_haceb,super_martes,calendario_eventos2_super_sale,calendario_eventos2_super_sabado,tecnamorate,aniversario_exito,mega_prima,ddpe,calendario_eventos_black_friday,renueva_tu_hogar,abril_es_una_ganga,agosto_alkosto,aniversario_1,aniversario_2,aniversario_easy,bajo_cero,aniversario_olimpica,evento_patrocinado_bajo_cero,temporada_de_casa,precios_campeones,cumpleanos_homecenter,aniverasrio,electrodomesticos_a_la_fija,easy_cumpleanos,dias_del_ahorro_easy,bajo_cero_olimpiadas,folleto_climatizacion_aires,48_horas_de_descuento,campana_re_hacer,calendario_promos_super_sale,calendario_promos_super_sabado,hot_sale,aniversario_haceb,activacion_experiencia_6_pdv_nacional,feria_de_saldos,super_tuesday,mega_outlet_diciembre,entrega_de_aguas_pepe_sierra,promotoria_moderno,promotoria_especial,promotoria_directo,nps,ins,ces,ventas_call_center,sesiones
2023-09-04,9715.0,0,19893600,4915625,0,0,0,0,0.0,0,0.0,0,0,6195.0,34000,1650,0,2100,0,3589550,0,45283750,14184800,0,0,0,0,0,0,0,0,0,1936300,2274600,303450,0,377400,0,0,0.0,324030,333642.84,479174,276518,0,0,47875,164341,0,0,0,0,214513,248105,301162,621470.76,88319,1448868.58,7296,1204007.01,211562,225000.0,0,0,3265,47843,0,0,0,0,652,307,530,1489,305011365.8,414787431.8,834583953.9,1043910.5117528542,86.56299069,72797214.46,22.08341201,31593189.46,51.1011473,46932752.62,153.2126888,162923966.7,259.0918589,349242085.2,43.27960708,62064403.55,46.53928607,81476984.27,1.215786966,7366366.669,296.5416733,251227465.5,364.0722461,559924448.6,622.2433273,1153279781.0,11.99774395,21142372.51,7.280007742,12629861.7,0.647191011,8958306.125,336.2831636,839801270.5,88.39458279,420151994.2,41.86398067,55984020.67,134.0745574,196104339.1,539.6843222,1039479199.0,418.61811,962739330.8,198.3378739,733080100.5,2.931945169,2550572.656,3.811518414,13551716.17,132.5437863,290702125.4,72.31276665,182033685.2,494.0535798,473822840.3,1854.495892,4024742404,1697.71849,3185415866,0.016095161,0.026967742,0.012593548,0.049635484,0.013248387,0.026962903,0.116090323,0.033701613,0.0,0.102246774,0.041616129,0.062517742,0.106772581,0.05933871,0.185837097,0.035446774,0.081437097,0.269990323,0.098159677,0.314708065,0.136619355,0.02095,0.055146774,0.030287097,0.113579032,0.008685484,0.058579032,0.168964516,0.049946774,0.228014516,0.074312903,0.028159677,0.032567742,0.007020968,0.125201613,0.01705,0.063333871,0.266219355,0.114306452,0.0423,0.196103226,0.033658065,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,79,16,65,0.7,0.04,12,8450
2023-09-05,7685.0,0,12267450,1444300,0,0,0,0,0.0,0,13570.0,0,0,2950.0,12800,3150,0,750,0,3003900,0,25261150,1869150,0,0,0,0,0,0,3479900,0,0,2250800,568650,303450,0,94350,0,0,0.0,419851,330367.36,402543,250896,0,0,57020,199763,0,0,0,0,226774,250164,292335,623654.69,95386,1335027.34,21162,939916.8,277218,225000.0,8187,3407,0,57088,0,0,0,0,656,320,524,1500,298970660.1,405541479.8,857197107.7,1041139.4986666667,86.56299069,72797214.46,22.08341201,31593189.46,51.1011473,46932752.62,153.2126888,162923966.7,259.0918589,349242085.2,43.27960708,62064403.55,46.53928607,81476984.27,1.215786966,7366366.669,296.5416733,251227465.5,364.0722461,559924448.6,622.2433273,1153279781.0,11.99774395,21142372.51,7.280007742,12629861.7,0.647191011,8958306.125,336.2831636,839801270.5,88.39458279,420151994.2,41.86398067,55984020.67,134.0745574,196104339.1,539.6843222,1039479199.0,418.61811,962739330.8,198.3378739,733080100.5,2.931945169,2550572.656,3.811518414,13551716.17,132.5437863,290702125.4,72.31276665,182033685.2,494.0535798,473822840.3,1854.495892,4024742404,1697.71849,3185415866,0.015877419,0.026716129,0.012603226,0.049532258,0.013425806,0.026793548,0.115754839,0.033674194,0.0,0.101751613,0.041641935,0.062516129,0.10663871,0.059780645,0.186306452,0.035651613,0.081606452,0.269854839,0.098045161,0.314270968,0.136990323,0.021,0.054651613,0.030506452,0.113435484,0.008732258,0.059235484,0.168667742,0.050351613,0.227367742,0.074793548,0.028045161,0.032116129,0.007064516,0.125374194,0.0169,0.063358065,0.266490323,0.113696774,0.0425,0.196348387,0.033570968,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,79,16,51,0.74,0.16,10,8672
2023-09-06,12035.0,0,4807350,2877875,0,0,0,0,0.0,0,0.0,0,0,5605.0,13600,600,0,0,0,3589550,0,4805050,6923250,0,0,0,0,0,0,0,0,0,1674500,568650,303450,0,283050,0,0,0.0,446360,331072.21,439656,272222,0,0,56162,196712,0,0,0,0,197152,245679,286728,628691.91,85973,1611190.9,7274,938380.51,273353,225000.0,0,0,0,48570,0,0,0,0,660,299,456,1415,297467165.2,373470900.9,733489488.6,992528.3074204947,115.4173209,97062952.62,29.44454935,42124252.61,68.13486307,62577003.49,204.2835851,217231955.5,345.4558119,465656113.6,57.70614277,82752538.06,62.05238143,108635979.0,1.621049288,9821822.226,395.3888977,334969954.0,485.4296615,746565931.4,829.6577697,1537706375.0,15.99699194,28189830.02,9.706676989,16839815.61,0.862921348,11944408.17,448.3775515,1119735027.0,117.8594437,560202658.9,55.8186409,74645360.9,178.7660766,261472452.1,719.5790962,1385972265.0,558.15748,1283652441.0,264.4504985,977440134.0,3.909260225,3400763.541,5.082024553,18068954.9,176.7250483,387602833.9,96.4170222,242711580.2,658.7381064,631763787.0,2472.66119,5366323206,2263.624653,4247221155,0.015659677,0.026464516,0.012612903,0.049429032,0.013603226,0.026624194,0.115419355,0.033646774,0.0,0.101256452,0.041667742,0.062514516,0.106504839,0.060222581,0.186775806,0.035856452,0.081775806,0.269719355,0.097930645,0.313833871,0.13736129,0.02105,0.054156452,0.030725806,0.113291935,0.008779032,0.059891935,0.168370968,0.050756452,0.226720968,0.075274194,0.027930645,0.031664516,0.007108065,0.125546774,0.01675,0.063382258,0.26676129,0.113087097,0.0427,0.196593548,0.033483871,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,79,16,77,0.78,0.07,14,7990
2023-09-07,6525.0,0,1648350,1301300,0,0,0,0,0.0,0,0.0,0,0,6637.5,2800,0,0,0,0,3258900,0,2019600,1869150,0,0,0,0,0,0,0,0,0,2250800,568650,0,0,0,0,0,0.0,498900,332191.68,418911,271401,0,0,50388,193195,0,0,0,0,183300,231850,265921,624958.3,77857,1432701.55,29681,1111677.34,264253,225000.0,0,2980,0,30954,0,0,0,0,563,252,481,1296,264315502.1,356423191.3,796233115.3,1093342.4452160494,144.2716511,121328690.8,36.80568669,52655315.76,85.16857883,78221254.37,255.3544814,271539944.4,431.8197648,582070142.0,72.13267847,103440672.6,77.56547679,135794973.8,2.02631161,12277277.78,494.2361222,418712442.5,606.7870769,933207414.3,1037.072212,1922132969.0,19.99623992,35237287.52,12.13334624,21049769.51,1.078651685,14930510.21,560.4719393,1399668784.0,147.3243047,700253323.6,69.77330112,93306701.12,223.4575957,326840565.1,899.4738703,1732465332.0,697.69685,1604565551.0,330.5631232,1221800167.0,4.886575281,4250954.426,6.352530691,22586193.62,220.9063104,484503542.4,120.5212778,303389475.3,823.4226331,789704733.8,3090.826487,6707904007,2829.530816,5309026443,0.015441935,0.026212903,0.012622581,0.049325806,0.013780645,0.026454839,0.115083871,0.033619355,0.0,0.10076129,0.041693548,0.062512903,0.106370968,0.060664516,0.187245161,0.03606129,0.081945161,0.269583871,0.097816129,0.313396774,0.137732258,0.0211,0.05366129,0.030945161,0.113148387,0.008825806,0.060548387,0.168074194,0.05116129,0.226074194,0.075754839,0.027816129,0.031212903,0.007151613,0.125719355,0.0166,0.063406452,0.267032258,0.112477419,0.0429,0.19683871,0.033396774,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,79,16,82,0.71,0.15,16,7694
2023-09-08,11237.5,0,0,0,0,0,0,0,0.0,0,0.0,0,0,3835.0,25600,450,0,1575,0,3258900,0,0,0,0,0,0,0,0,0,0,0,0,1779900,1137300,303450,0,188700,0,0,0.0,465188,330408.82,384256,264959,0,0,50162,193854,0,0,0,0,173351,227544,260268,619462.78,84094,1461951.25,6121,1066604.09,260342,225000.0,11766,0,1359,38150,0,0,0,0,605,315,688,1608,273394987.4,411460107.5,1082113048.0,1098860.7854477612,144.2716511,121328690.8,36.80568669,52655315.76,85.16857883,78221254.37,255.3544814,271539944.4,431.8197648,582070142.0,72.13267847,103440672.6,77.56547679,135794973.8,2.02631161,12277277.78,494.2361222,418712442.5,606.7870769,933207414.3,1037.072212,1922132969.0,19.99623992,35237287.52,12.13334624,21049769.51,1.078651685,14930510.21,560.4719393,1399668784.0,147.3243047,700253323.6,69.77330112,93306701.12,223.4575957,326840565.1,899.4738703,1732465332.0,697.69685,1604565551.0,330.5631232,1221800167.0,4.886575281,4250954.426,6.352530691,22586193.62,220.9063104,484503542.4,120.5212778,303389475.3,823.4226331,789704733.8,3090.826487,6707904007,2829.530816,5309026443,0.015224194,0.02596129,0.012632258,0.049222581,0.013958065,0.026285484,0.114748387,0.033591935,0.0,0.100266129,0.041719355,0.06251129,0.106237097,0.061106452,0.187714516,0.036266129,0.082114516,0.269448387,0.097701613,0.312959677,0.138103226,0.02115,0.053166129,0.031164516,0.113004839,0.008872581,0.061204839,0.167777419,0.051566129,0.225427419,0.076235484,0.027701613,0.03076129,0.007195161,0.125891935,0.01645,0.063430645,0.267303226,0.111867742,0.0431,0.197083871,0.033309677,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,79,16,71,0.79,0.15,9,7505
2023-09-09,0.0,0,0,0,0,218400,0,0,20382.5,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2470950,0,0,9317700,0,0,0,0,0,0,0,0,0,0,0,0.0,551514,335176.92,378223,265299,0,0,45497,188617,0,0,0,0,148765,116404,279844,621485.08,83803,1382582.5,8305,992914.57,260843,225000.0,6889,2228,0,41093,0,0,0,0,823,431,736,1990,376933020.6,599400618.3,1208237405.0,1097774.3939698492,108.2037384,90996518.08,27.60426502,39491486.82,63.87643413,58665940.77,191.515861,203654958.3,323.8648236,436552606.5,54.09950885,77580504.43,58.17410759,101846230.3,1.519733708,9207958.336,370.6770916,314034331.9,455.0903077,699905560.7,777.8041591,1441599726.0,14.99717994,26427965.64,9.100009677,15787327.13,0.808988764,11197882.66,420.3539545,1049751588.0,110.4932285,525189992.7,52.32997584,69980025.84,167.5931968,245130423.8,674.6054027,1299348999.0,523.2726375,1203424164.0,247.9223424,916350125.6,3.664931461,3188215.82,4.764398018,16939645.22,165.6797328,363377656.8,90.39095831,227542106.5,617.5669748,592278550.3,2318.119866,5030928006,2122.148112,3981769832,0.015006452,0.025709677,0.012641935,0.049119355,0.014135484,0.026116129,0.114412903,0.033564516,0.0,0.099770968,0.041745161,0.062509677,0.106103226,0.061548387,0.188183871,0.036470968,0.082283871,0.269312903,0.097587097,0.312522581,0.138474194,0.0212,0.052670968,0.031383871,0.11286129,0.008919355,0.06186129,0.167480645,0.051970968,0.224780645,0.076716129,0.027587097,0.030309677,0.00723871,0.126064516,0.0163,0.063454839,0.267574194,0.111258065,0.0433,0.197329032,0.033222581,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,79,16,67,1.0,0.0,3,6995
2023-09-10,0.0,0,0,0,0,255360,0,0,2630.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2470950,0,0,3105900,0,0,0,0,0,0,0,0,0,0,0,0.0,515616,336545.16,415206,276609,0,0,54561,212385,0,0,0,0,162862,121254,289664,615638.54,76746,1302865.66,7272,921629.4,267438,225000.0,0,0,0,42654,0,0,0,0,677,295,419,1391,303125150.1,425574853.2,645238190.4,987734.1437814522,54.10186918,45498259.04,13.80213251,19745743.41,31.93821706,29332970.39,95.75793052,101827479.2,161.9324118,218276303.2,27.04975442,38790252.22,29.08705379,50923115.17,0.759866854,4603979.168,185.3385458,157017165.9,227.5451538,349952780.4,388.9020795,720799863.2,7.49858997,13213982.82,4.550004839,7893663.565,0.404494382,5598941.328,210.1769773,524875794.0,55.24661425,262594996.3,26.16498792,34990012.92,83.79659839,122565211.9,337.3027013,649674499.4,261.6363187,601712081.8,123.9611712,458175062.8,1.83246573,1594107.91,2.382199009,8469822.609,82.83986641,181688828.4,45.19547916,113771053.2,308.7834874,296139275.2,1159.059933,2515464003,1061.074056,1990884916,0.01478871,0.025458065,0.012651613,0.049016129,0.014312903,0.025946774,0.114077419,0.033537097,0.0,0.099275806,0.041770968,0.062508065,0.105969355,0.061990323,0.188653226,0.036675806,0.082453226,0.269177419,0.097472581,0.312085484,0.138845161,0.02125,0.052175806,0.031603226,0.112717742,0.008966129,0.062517742,0.167183871,0.052375806,0.224133871,0.077196774,0.027472581,0.029858065,0.007282258,0.126237097,0.01615,0.063479032,0.267845161,0.110648387,0.0435,0.197574194,0.033135484,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,79,16,100,1.0,0.0,0,6271
2023-09-11,9207.5,0,12154050,3271125,0,0,7310,0,0.0,0,0.0,0,0,21535.0,30800,1800,0,675,0,4430200,0,30659500,6923250,0,0,1525750,0,0,0,0,0,0,2250800,1137300,303450,0,188700,0,0,0.0,560583,336835.4,397514,268630,0,0,47590,200290,0,0,0,0,193239,238562,269783,621471.23,90002,1527066.36,7628,1292498.39,260101,225000.0,0,3117,1269,37571,0,0,0,0,655,313,563,1531,282597193.6,407150217.7,926917407.5,1055953.5068582625,86.56299069,72797214.46,22.08341201,31593189.46,51.1011473,46932752.62,153.2126888,162923966.7,259.0918589,349242085.2,43.27960708,62064403.55,46.53928607,81476984.27,1.215786966,7366366.669,296.5416733,251227465.5,364.0722461,559924448.6,622.2433273,1153279781.0,11.99774395,21142372.51,7.280007742,12629861.7,0.647191011,8958306.125,336.2831636,839801270.5,88.39458279,420151994.2,41.86398067,55984020.67,134.0745574,196104339.1,539.6843222,1039479199.0,418.61811,962739330.8,198.3378739,733080100.5,2.931945169,2550572.656,3.811518414,13551716.17,132.5437863,290702125.4,72.31276665,182033685.2,494.0535798,473822840.3,1854.495892,4024742404,1697.71849,3185415866,0.014570968,0.025206452,0.01266129,0.048912903,0.014490323,0.025777419,0.113741935,0.033509677,0.0,0.098780645,0.041796774,0.062506452,0.105835484,0.062432258,0.189122581,0.036880645,0.082622581,0.269041935,0.097358065,0.311648387,0.139216129,0.0213,0.051680645,0.031822581,0.112574194,0.009012903,0.063174194,0.166887097,0.052780645,0.223487097,0.077677419,0.027358065,0.029406452,0.007325806,0.126409677,0.016,0.063503226,0.268116129,0.11003871,0.0437,0.197819355,0.033048387,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,79,16,71,0.81,0.14,19,9013
2023-09-12,9932.5,0,6488100,1279850,0,0,7990,0,0.0,0,9587.5,0,17940,15930.0,5600,1800,0,0,0,3589550,0,9542100,1869150,0,0,1525750,0,0,0,3479900,0,1173000,2250800,568650,303450,0,94350,499800,0,0.0,648151,339406.02,360271,265134,0,0,48434,202088,0,0,0,0,168963,246526,248888,616378.58,84043,1376935.84,9080,1182834.44,243767,225000.0,15571,0,0,38602,0,0,0,0,525,303,460,1288,239661944.0,407228069.5,741456457.2,1077908.7507763975,86.56299069,72797214.46,22.08341201,31593189.46,51.1011473,46932752.62,153.2126888,162923966.7,259.0918589,349242085.2,43.27960708,62064403.55,46.53928607,81476984.27,1.215786966,7366366.669,296.5416733,251227465.5,364.0722461,559924448.6,622.2433273,1153279781.0,11.99774395,21142372.51,7.280007742,12629861.7,0.647191011,8958306.125,336.2831636,839801270.5,88.39458279,420151994.2,41.86398067,55984020.67,134.0745574,196104339.1,539.6843222,1039479199.0,418.61811,962739330.8,198.3378739,733080100.5,2.931945169,2550572.656,3.811518414,13551716.17,132.5437863,290702125.4,72.31276665,182033685.2,494.0535798,473822840.3,1854.495892,4024742404,1697.71849,3185415866,0.014353226,0.024954839,0.012670968,0.048809677,0.014667742,0.025608065,0.113406452,0.033482258,0.0,0.098285484,0.041822581,0.062504839,0.105701613,0.062874194,0.189591935,0.037085484,0.082791935,0.268906452,0.097243548,0.31121129,0.139587097,0.02135,0.051185484,0.032041935,0.112430645,0.009059677,0.063830645,0.166590323,0.053185484,0.222840323,0.078158065,0.027243548,0.028954839,0.007369355,0.126582258,0.01585,0.063527419,0.268387097,0.109429032,0.0439,0.198064516,0.03296129,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,79,16,79,0.83,0.05,11,8126
2023-09-13,10947.5,0,1907550,2756325,0,0,0,0,0.0,0,0.0,0,38640,4277.5,16000,600,0,1275,2520,5015850,0,1985600,6923250,0,0,0,0,0,0,0,0,1375300,2250800,1137300,303450,0,188700,850000,0,0.0,705684,342515.66,356214,259767,0,0,53827,194749,0,0,0,0,191182,275020,242199,611568.97,73778,1329175.68,7618,1126205.1,239669,225000.0,0,2601,0,37065,0,0,0,0,570,289,454,1313,255671561.4,396234763.0,737779178.5,1058404.8004569688,115.4173209,97062952.62,29.44454935,42124252.61,68.13486307,62577003.49,204.2835851,217231955.5,345.4558119,465656113.6,57.70614277,82752538.06,62.05238143,108635979.0,1.621049288,9821822.226,395.3888977,334969954.0,485.4296615,746565931.4,829.6577697,1537706375.0,15.99699194,28189830.02,9.706676989,16839815.61,0.862921348,11944408.17,448.3775515,1119735027.0,117.8594437,560202658.9,55.8186409,74645360.9,178.7660766,261472452.1,719.5790962,1385972265.0,558.15748,1283652441.0,264.4504985,977440134.0,3.909260225,3400763.541,5.082024553,18068954.9,176.7250483,387602833.9,96.4170222,242711580.2,658.7381064,631763787.0,2472.66119,5366323206,2263.624653,4247221155,0.014135484,0.024703226,0.012680645,0.048706452,0.014845161,0.02543871,0.113070968,0.033454839,0.0,0.097790323,0.041848387,0.062503226,0.105567742,0.063316129,0.19006129,0.037290323,0.08296129,0.268770968,0.097129032,0.310774194,0.139958065,0.0214,0.050690323,0.03226129,0.112287097,0.009106452,0.064487097,0.166293548,0.053590323,0.222193548,0.07863871,0.027129032,0.028503226,0.007412903,0.126754839,0.0157,0.063551613,0.268658065,0.108819355,0.0441,0.198309677,0.032874194,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,79,16,59,0.59,0.38,9,7944
2023-09-14,4422.5,0,6812100,3482050,0,0,0,0,0.0,0,4720.0,0,48990,4130.0,12400,0,0,0,2800,4430200,0,6790650,10453300,0,0,0,0,0,0,3479900,0,1496000,1674500,568650,0,0,94350,850000,0,0.0,656298,342722.97,346508,259366,0,0,43127,195060,0,0,0,0,190699,253528,240748,610935.17,77416,1377186.16,7421,1060956.17,208080,224979.5,0,3527,0,32078,0,0,0,0,558,233,432,1223,240611315.8,318058618.9,708529233.4,1036139.9574816027,144.2716511,121328690.8,36.80568669,52655315.76,85.16857883,78221254.37,255.3544814,271539944.4,431.8197648,582070142.0,72.13267847,103440672.6,77.56547679,135794973.8,2.02631161,12277277.78,494.2361222,418712442.5,606.7870769,933207414.3,1037.072212,1922132969.0,19.99623992,35237287.52,12.13334624,21049769.51,1.078651685,14930510.21,560.4719393,1399668784.0,147.3243047,700253323.6,69.77330112,93306701.12,223.4575957,326840565.1,899.4738703,1732465332.0,697.69685,1604565551.0,330.5631232,1221800167.0,4.886575281,4250954.426,6.352530691,22586193.62,220.9063104,484503542.4,120.5212778,303389475.3,823.4226331,789704733.8,3090.826487,6707904007,2829.530816,5309026443,0.013917742,0.024451613,0.012690323,0.048603226,0.015022581,0.025269355,0.112735484,0.033427419,0.0,0.097295161,0.041874194,0.062501613,0.105433871,0.063758065,0.190530645,0.037495161,0.083130645,0.268635484,0.097014516,0.310337097,0.140329032,0.02145,0.050195161,0.032480645,0.112143548,0.009153226,0.065143548,0.165996774,0.053995161,0.221546774,0.079119355,0.027014516,0.028051613,0.007456452,0.126927419,0.01555,0.063575806,0.268929032,0.108209677,0.0443,0.198554839,0.032787097,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,79,16,73,0.82,0.14,4,7238
